market,stock_no,stock_name,date,strategy,reason,score,score_label,score_reasons,volume_ratio,ma20_slope_pct,ma60_slope_pct,close,volume,ma5,ma10,ma20,ma60,source,chart_path
TPEX,2221,大甲,2026-06-08,群聯策略,周月季線上揚首次回測月線,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在季線上方、K棒未轉弱,0.93,7.73,12.5,43.75,1247000,43.80999999999999,43.445,42.76249999999999,36.34666666666668,data/all_tpex/2221_2025-06-02_2026-06-02.csv,charts/daily_alert/2221_2025-06-02_2026-06-02_kline_ma.png
TPEX,3093,港建*,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,季線斜率偏強、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.1x，需留意追高,4.14,-4.46,19.69,66.0,9971000,57.07999999999996,55.89000000000001,54.34999999999999,54.70916666666664,data/all_tpex/3093_2025-06-02_2026-06-02.csv,charts/daily_alert/3093_2025-06-02_2026-06-02_kline_ma.png
TPEX,3093,港建*,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,季線斜率偏強、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量4.1x，需留意追高,4.14,-4.46,19.69,66.0,9971000,57.07999999999996,55.89000000000001,54.34999999999999,54.70916666666664,data/all_tpex/3093_2025-06-02_2026-06-02.csv,charts/daily_alert/3093_2025-06-02_2026-06-02_kline_ma.png
TPEX,3141,晶宏,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、紅K收在當日相對高位,0.27,25.17,17.21,69.8,1239000,76.01999999999995,77.69000000000007,70.32,53.71333333333333,data/all_tpex/3141_2025-06-02_2026-06-02.csv,charts/daily_alert/3141_2025-06-02_2026-06-02_kline_ma.png
TPEX,3141,晶宏,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、近12日首次回測月線區、紅K收在當日相對高位,0.27,25.17,17.21,69.8,1239000,76.01999999999995,77.69000000000007,70.32,53.71333333333333,data/all_tpex/3141_2025-06-02_2026-06-02.csv,charts/daily_alert/3141_2025-06-02_2026-06-02_kline_ma.png
TPEX,3236,千如,2026-06-08,台積電策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.12,35.27,19.12,53.0,1432000,54.83999999999999,55.410000000000004,47.47499999999999,36.62333333333335,data/all_tpex/3236_2025-06-02_2026-06-02.csv,charts/daily_alert/3236_2025-06-02_2026-06-02_kline_ma.png
TPEX,3236,千如,2026-06-08,群聯策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,0.12,35.27,19.12,53.0,1432000,54.83999999999999,55.410000000000004,47.47499999999999,36.62333333333335,data/all_tpex/3236_2025-06-02_2026-06-02.csv,
TPEX,3444,利機,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.82,9.42,16.26,99.8,1042000,103.46000000000001,106.03000000000002,99.335,82.26833333333335,data/all_tpex/3444_2025-06-02_2026-06-02.csv,
TPEX,3444,利機,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.82,9.42,16.26,99.8,1042000,103.46000000000001,106.03000000000002,99.335,82.26833333333335,data/all_tpex/3444_2025-06-02_2026-06-02.csv,
TPEX,3520,華盈,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量11.4x，需留意追高、均線收斂後轉強,11.44,1.09,0.79,18.75,8651000,15.87,15.334999999999997,15.252500000000001,14.795833333333352,data/all_tpex/3520_2025-06-02_2026-06-02.csv,
TPEX,3520,華盈,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量11.4x，需留意追高、均線收斂後轉強,11.44,1.09,0.79,18.75,8651000,15.87,15.334999999999997,15.252500000000001,14.795833333333352,data/all_tpex/3520_2025-06-02_2026-06-02.csv,
TPEX,3689,湧德,2026-06-08,群聯策略,周月季線上揚首次回測月線,3,3/5,短中期均線維持多頭排列、季線斜率偏強、季線站在半年線之上、收盤仍在季線上方、K棒未轉弱,0.44,-0.78,4.16,127.5,1700000,136.10000000000002,131.60000000000008,126.42500000000003,124.43333333333337,data/all_tpex/3689_2025-06-02_2026-06-02.csv,
TPEX,3691,碩禾,2026-06-08,群聯策略,周月季線上揚首次回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在季線上方、紅K收在當日相對高位,0.52,13.36,9.93,154.5,1976000,161.0,155.65,150.77500000000003,127.62500000000003,data/all_tpex/3691_2025-06-02_2026-06-02.csv,
TPEX,4931,新盛力,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.7,18.79,15.34,266.5,25980000,241.6,227.45,208.3,165.95000000000002,data/all_tpex/4931_2025-06-02_2026-06-02.csv,
TPEX,4931,新盛力,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,1.7,18.79,15.34,266.5,25980000,241.6,227.45,208.3,165.95000000000002,data/all_tpex/4931_2025-06-02_2026-06-02.csv,
TPEX,5202,力新,2026-06-08,台積電策略,均線糾結後帶量紅K,1,1/5,收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量6.4x，需留意追高、紅K實體夠大、收盤離月線偏遠，追價風險較高,6.4,-0.51,-4.66,17.3,5484000,14.339999999999993,13.080000000000002,12.725000000000007,13.295833333333341,data/all_tpex/5202_2025-06-02_2026-06-02.csv,
TPEX,5202,力新,2026-06-08,群聯策略,均線糾結後帶量紅K,1,1/5,收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量6.4x，需留意追高、紅K實體夠大、收盤離月線偏遠，追價風險較高,6.4,-0.51,-4.66,17.3,5484000,14.339999999999993,13.080000000000002,12.725000000000007,13.295833333333341,data/all_tpex/5202_2025-06-02_2026-06-02.csv,
TPEX,5351,鈺創,2026-06-08,群聯策略,周月季線上揚首次回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在季線上方、紅K收在當日相對高位,0.53,9.49,13.86,83.7,18465000,87.74000000000001,84.87000000000005,83.27,74.45166666666667,data/all_tpex/5351_2025-06-02_2026-06-02.csv,
TPEX,5381,光譜,2026-06-08,台積電策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量5.4x，需留意追高、紅K實體夠大,5.38,7.91,-2.22,34.0,11902000,28.640000000000033,27.335,26.262500000000006,25.197499999999987,data/all_tpex/5381_2025-06-02_2026-06-02.csv,
TPEX,5381,光譜,2026-06-08,群聯策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量5.4x，需留意追高、紅K實體夠大,5.38,7.91,-2.22,34.0,11902000,28.640000000000033,27.335,26.262500000000006,25.197499999999987,data/all_tpex/5381_2025-06-02_2026-06-02.csv,
TPEX,5410,國眾,2026-06-08,群聯策略,周月季線上揚首次回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在季線上方、近12日首次回測月線區,0.92,8.72,8.94,39.25,1043000,40.449999999999996,39.485,38.42500000000001,33.82833333333336,data/all_tpex/5410_2025-06-02_2026-06-02.csv,
TPEX,5425,台半,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.1,27.11,16.68,90.9,3890000,103.67999999999991,101.66,90.63499999999999,70.03166666666662,data/all_tpex/5425_2025-06-02_2026-06-02.csv,
TPEX,5425,台半,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.1,27.11,16.68,90.9,3890000,103.67999999999991,101.66,90.63499999999999,70.03166666666662,data/all_tpex/5425_2025-06-02_2026-06-02.csv,
TPEX,5426,振發,2026-06-08,台積電策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量11.3x，需留意追高、紅K實體夠大,11.34,10.69,-0.06,32.9,25476000,24.910000000000018,21.875,19.96499999999999,19.404166666666693,data/all_tpex/5426_2025-06-02_2026-06-02.csv,
TPEX,5426,振發,2026-06-08,群聯策略,均線糾結後帶量紅K,2,2/5,短中期均線維持多頭排列、收盤仍在月線上方、紅K收在當日相對高位、爆量至20日均量11.3x，需留意追高、紅K實體夠大,11.34,10.69,-0.06,32.9,25476000,24.910000000000018,21.875,19.96499999999999,19.404166666666693,data/all_tpex/5426_2025-06-02_2026-06-02.csv,
TPEX,6174,安碁,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.6,17.47,28.32,44.5,2548000,45.239999999999995,46.085,43.277499999999996,31.760833333333334,data/all_tpex/6174_2025-06-02_2026-06-02.csv,
TPEX,6174,安碁,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,0.6,17.47,28.32,44.5,2548000,45.239999999999995,46.085,43.277499999999996,31.760833333333334,data/all_tpex/6174_2025-06-02_2026-06-02.csv,
TPEX,6175,立敦,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,1.99,24.63,25.37,100.5,25594000,98.97999999999998,97.45,85.30500000000008,64.9083333333333,data/all_tpex/6175_2025-06-02_2026-06-02.csv,
TPEX,6175,立敦,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,1.99,24.63,25.37,100.5,25594000,98.97999999999998,97.45,85.30500000000008,64.9083333333333,data/all_tpex/6175_2025-06-02_2026-06-02.csv,
TPEX,6190,萬泰科,2026-06-08,台積電策略,跌破月線且均線多頭,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位,0.39,6.96,18.76,76.8,4000000,84.99999999999991,82.90999999999994,80.89500000000002,67.36416666666669,data/all_tpex/6190_2025-06-02_2026-06-02.csv,
TPEX,6227,茂綸,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.46,16.99,13.76,126.5,1024000,130.29999999999995,129.14999999999995,120.37499999999997,100.14666666666668,data/all_tpex/6227_2025-06-02_2026-06-02.csv,
TPEX,6227,茂綸,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.46,16.99,13.76,126.5,1024000,130.29999999999995,129.14999999999995,120.37499999999997,100.14666666666668,data/all_tpex/6227_2025-06-02_2026-06-02.csv,
TPEX,6270,倍微,2026-06-08,台積電策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,6.46,3.28,3.16,35.85,7817000,30.65999999999998,28.920000000000016,27.74,26.3575,data/all_tpex/6270_2025-06-02_2026-06-02.csv,
TPEX,6270,倍微,2026-06-08,群聯策略,均線糾結後帶量紅K,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、收盤仍在月線上方、紅K收在當日相對高位,6.46,3.28,3.16,35.85,7817000,30.65999999999998,28.920000000000016,27.74,26.3575,data/all_tpex/6270_2025-06-02_2026-06-02.csv,
TPEX,6284,佳邦,2026-06-08,台積電策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.63,20.98,6.61,99.9,3896000,111.27999999999993,112.59000000000003,98.925,87.19666666666666,data/all_tpex/6284_2025-06-02_2026-06-02.csv,
TPEX,6284,佳邦,2026-06-08,群聯策略,主升段回測月線,3,3/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.63,20.98,6.61,99.9,3896000,111.27999999999993,112.59000000000003,98.925,87.19666666666666,data/all_tpex/6284_2025-06-02_2026-06-02.csv,
TPEX,6411,晶焱,2026-06-08,台積電策略,跌破月線且均線多頭,3,3/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、K棒未轉弱,0.54,13.24,4.34,89.1,1721000,100.92000000000014,100.79999999999998,92.52499999999998,82.70833333333339,data/all_tpex/6411_2025-06-02_2026-06-02.csv,
TPEX,6488,環球晶,2026-06-08,台積電策略,跌破月線且均線多頭,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位,0.3,18.02,23.14,768.0,2185000,896.8,871.2,804.2,607.175,data/all_tpex/6488_2025-06-02_2026-06-02.csv,
TPEX,6510,精測,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位、量能健康放大至20日均量1.6x、均線收斂後轉強,1.6,-4.8,-1.65,3565.0,1332000,3302.0,3326.0,3503.25,3548.8333333333335,data/all_tpex/6510_2025-06-02_2026-06-02.csv,
TPEX,6510,精測,2026-06-08,群聯策略,均線糾結後帶量紅K,5,5/5,季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位、量能健康放大至20日均量1.6x、均線收斂後轉強,1.6,-4.8,-1.65,3565.0,1332000,3302.0,3326.0,3503.25,3548.8333333333335,data/all_tpex/6510_2025-06-02_2026-06-02.csv,
TPEX,6788,華景電,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,月線仍在季線之上、季線斜率偏強、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,2.77,-2.6,9.58,441.0,3150000,424.4,423.3,426.675,408.7083333333333,data/all_tpex/6788_2025-06-02_2026-06-02.csv,
TPEX,6788,華景電,2026-06-08,群聯策略,均線糾結後帶量紅K,5,5/5,月線仍在季線之上、季線斜率偏強、季線站在半年線之上、回測月線後收盤守住、紅K收在當日相對高位,2.77,-2.6,9.58,441.0,3150000,424.4,423.3,426.675,408.7083333333333,data/all_tpex/6788_2025-06-02_2026-06-02.csv,
TPEX,6841,長佳智能,2026-06-08,台積電策略,均線糾結後帶量紅K,4,4/5,回測月線後收盤守住、紅K收在當日相對高位、爆量至20日均量4.8x，需留意追高、均線收斂後轉強、紅K實體夠大,4.77,-1.4,-3.2,63.0,1975000,58.42000000000003,57.919999999999995,58.90000000000001,59.495000000000026,data/all_tpex/6841_2025-06-01_2026-06-01.csv,
TPEX,6841,長佳智能,2026-06-08,群聯策略,均線糾結後帶量紅K,4,4/5,回測月線後收盤守住、紅K收在當日相對高位、爆量至20日均量4.8x，需留意追高、均線收斂後轉強、紅K實體夠大,4.77,-1.4,-3.2,63.0,1975000,58.42000000000003,57.919999999999995,58.90000000000001,59.495000000000026,data/all_tpex/6841_2025-06-01_2026-06-01.csv,
TPEX,6922,宸曜,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,3.65,5.09,5.79,197.5,1387000,198.1,194.05,188.35,172.49166666666667,data/all_tpex/6922_2025-06-01_2026-06-01.csv,
TPEX,6922,宸曜,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,3.65,5.09,5.79,197.5,1387000,198.1,194.05,188.35,172.49166666666667,data/all_tpex/6922_2025-06-01_2026-06-01.csv,
TPEX,8044,網家,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,短中期均線維持多頭排列、回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、量能健康放大至20日均量1.9x,1.94,12.69,-0.54,31.7,4029000,30.000000000000007,29.119999999999976,27.149999999999995,24.559166666666666,data/all_tpex/8044_2025-06-01_2026-06-01.csv,
TPEX,8044,網家,2026-06-08,群聯策略,均線糾結後帶量紅K,5,5/5,短中期均線維持多頭排列、回測月線後收盤守住、低點貼近月線，回測位置乾淨、紅K收在當日相對高位、量能健康放大至20日均量1.9x,1.94,12.69,-0.54,31.7,4029000,30.000000000000007,29.119999999999976,27.149999999999995,24.559166666666666,data/all_tpex/8044_2025-06-01_2026-06-01.csv,
TPEX,8050,廣積,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.51,15.97,8.8,53.3,1298000,57.639999999999986,57.29,52.83249999999996,45.25249999999999,data/all_tpex/8050_2025-06-01_2026-06-01.csv,
TPEX,8050,廣積,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、近12日首次回測月線區,0.51,15.97,8.8,53.3,1298000,57.639999999999986,57.29,52.83249999999996,45.25249999999999,data/all_tpex/8050_2025-06-01_2026-06-01.csv,
TPEX,8071,能率網通,2026-06-08,台積電策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、近12日首次回測月線區、K棒未轉弱,0.44,13.08,4.9,19.6,1164000,21.77999999999999,20.984999999999992,19.732500000000005,17.520000000000003,data/all_tpex/8071_2025-06-01_2026-06-01.csv,
TPEX,8071,能率網通,2026-06-08,群聯策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、近12日首次回測月線區、K棒未轉弱,0.44,13.08,4.9,19.6,1164000,21.77999999999999,20.984999999999992,19.732500000000005,17.520000000000003,data/all_tpex/8071_2025-06-01_2026-06-01.csv,
TPEX,8121,越峰,2026-06-08,台積電策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.65,17.78,13.07,38.0,1980000,39.509999999999984,40.30999999999999,37.16500000000002,29.80166666666666,data/all_tpex/8121_2025-06-01_2026-06-01.csv,
TPEX,8121,越峰,2026-06-08,群聯策略,主升段回測月線,4,4/5,月線仍在季線之上、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,0.65,17.78,13.07,38.0,1980000,39.509999999999984,40.30999999999999,37.16500000000002,29.80166666666666,data/all_tpex/8121_2025-06-01_2026-06-01.csv,
TPEX,8182,加高,2026-06-08,台積電策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,1.65,9.21,14.48,46.2,6015000,45.21999999999995,45.01500000000002,40.775,35.03333333333332,data/all_tpex/8182_2025-06-01_2026-06-01.csv,
TPEX,8182,加高,2026-06-08,群聯策略,主升段回測月線,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測月線後收盤守住、低點貼近月線，回測位置乾淨,1.65,9.21,14.48,46.2,6015000,45.21999999999995,45.01500000000002,40.775,35.03333333333332,data/all_tpex/8182_2025-06-01_2026-06-01.csv,
TPEX,8255,朋程,2026-06-08,台積電策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位,0.58,14.36,9.67,163.0,1781000,180.8,178.8,163.425,140.53333333333333,data/all_tpex/8255_2025-06-01_2026-06-01.csv,
TPEX,8255,朋程,2026-06-08,群聯策略,主升段回測月線,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、紅K收在當日相對高位,0.58,14.36,9.67,163.0,1781000,180.8,178.8,163.425,140.53333333333333,data/all_tpex/8255_2025-06-01_2026-06-01.csv,
TPEX,8390,金益鼎,2026-06-08,台積電策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.6,16.93,6.33,123.0,1070000,122.0,121.34999999999988,116.63000000000002,99.93,data/all_tpex/8390_2025-06-01_2026-06-01.csv,
TPEX,8390,金益鼎,2026-06-08,群聯策略,主升段回測10MA,5,5/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、紅K收在當日相對高位,0.6,16.93,6.33,123.0,1070000,122.0,121.34999999999988,116.63000000000002,99.93,data/all_tpex/8390_2025-06-01_2026-06-01.csv,
TWSE,1303,南亞,2026-06-08,台積電策略,主升段回測10MA,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、K棒未轉弱,0.74,4.25,4.54,97.5,55665706,104.02000000000007,97.07000000000002,91.54999999999998,86.52000000000002,data/all_twse/1303_2025-06-02_2026-06-02.csv,
TWSE,1303,南亞,2026-06-08,群聯策略,主升段回測10MA,4,4/5,短中期均線維持多頭排列、月線與季線同步上揚、季線站在半年線之上、回測10MA後收盤守住、K棒未轉弱,0.74,4.25,4.54,97.5,55665706,104.02000000000007,97.07000000000002,91.54999999999998,86.52000000000002,data/all_twse/1303_2025-06-02_2026-06-02.csv,
TWSE,1307,三芳,2026-06-08,台積電策略,均線糾結後帶量紅K,5,5/5,回測月線後收盤守住、紅K收在當日相對高位、量能健康放大至20日均量1.9x、均線收斂後轉強、紅K實體夠大,1.89,0.92,-0.98,34.55,2049821,33.129999999999995,32.035000000000004,31.967499999999983,32.38166666666668,data/all_twse/1307_2025-06-02_2026-06-02.csv,
